"response","phat"
"NOBUY",0.138366760335506
"NOBUY",0.0143943257492423
"NOBUY",0.0150694956353097
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.0228879027133601
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.0168775310569214
"NOBUY",0.0136304962319206
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.0144345256507931
"NOBUY",0.0136880114457393
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.0499443310823797
"NOBUY",0.0152198741844656
"NOBUY",0.0339564967905188
"NOBUY",0.012220801912317
"NOBUY",0.0335599595382371
"BUY",0.0211391891790827
"NOBUY",0.0159637586642847
"NOBUY",0.0136937464314375
"NOBUY",0.012220801912317
"NOBUY",0.114741025361328
"NOBUY",0.012220801912317
"NOBUY",0.0145777281025023
"NOBUY",0.0578702701722151
"NOBUY",0.0404338496965384
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.198440419698415
"NOBUY",0.0248635034895375
"NOBUY",0.0132759731929521
"NOBUY",0.0398371036225447
"NOBUY",0.0135365851202951
"NOBUY",0.012220801912317
"NOBUY",0.0152002993364485
"NOBUY",0.0129066682650294
"NOBUY",0.012220801912317
"NOBUY",0.0136304962319206
"BUY",0.11334494906235
"NOBUY",0.0153483156316202
"NOBUY",0.0124978371624838
"NOBUY",0.012220801912317
"BUY",0.217481786942606
"NOBUY",0.0124845829972577
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.0217134703616941
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.0123698455895809
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.0298663980389572
"NOBUY",0.012220801912317
"NOBUY",0.0125692088192599
"NOBUY",0.0125092920961299
"NOBUY",0.0124522952502607
"BUY",0.0129066682650294
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"BUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.0127530085712734
"NOBUY",0.0123778749537996
"NOBUY",0.0390689477225412
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.0224418839961582
"NOBUY",0.0483228157221785
"NOBUY",0.018192006990218
"NOBUY",0.012220801912317
"NOBUY",0.0160439632162683
"NOBUY",0.0136304962319206
"NOBUY",0.0219629499212481
"NOBUY",0.0124034308208166
"NOBUY",0.0136304962319206
"NOBUY",0.0129066682650294
"NOBUY",0.0665381275901089
"NOBUY",0.0149538591951869
"NOBUY",0.0194324988956211
"NOBUY",0.0189678635116631
"NOBUY",0.0123693512956122
"NOBUY",0.01301474700534
"NOBUY",0.012220801912317
"NOBUY",0.0194505618770291
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.0136304962319206
"NOBUY",0.0130385080335778
"NOBUY",0.0124948465093054
"NOBUY",0.0129066682650294
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.0122983820910364
"NOBUY",0.0165489878894477
"NOBUY",0.012220801912317
"NOBUY",0.0291233801255115
"NOBUY",0.0390689477225412
"NOBUY",0.0330547516947637
"NOBUY",0.012220801912317
"NOBUY",0.0258238598269283
"NOBUY",0.0147113371647989
"NOBUY",0.012220801912317
"NOBUY",0.0225390108028483
"NOBUY",0.0232378879650472
"NOBUY",0.0129066682650294
"NOBUY",0.012220801912317
"NOBUY",0.0701047271226424
"NOBUY",0.012220801912317
"NOBUY",0.0130964871204594
"NOBUY",0.0146442176966236
"BUY",0.125808599215112
"NOBUY",0.012220801912317
"NOBUY",0.0123439203487683
"NOBUY",0.0128590185423422
"NOBUY",0.0159917131533936
"NOBUY",0.0161984067221969
"NOBUY",0.0226469512634483
"NOBUY",0.135828602996562
"NOBUY",0.0306355264438723
"NOBUY",0.012220801912317
"NOBUY",0.019685736772896
"NOBUY",0.0129066682650294
"NOBUY",0.0257141566742729
"NOBUY",0.012691912091593
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.229856730014421
"BUY",0.0181045493140225
"NOBUY",0.0133716961431685
"NOBUY",0.0182600656157652
"NOBUY",0.0505195721833493
"NOBUY",0.012220801912317
"NOBUY",0.0129066682650294
"NOBUY",0.012220801912317
"NOBUY",0.0283428158950901
"NOBUY",0.0131822188529095
"NOBUY",0.0136304962319206
"NOBUY",0.0199113933769299
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.0321302936890799
"NOBUY",0.0137568155657474
"NOBUY",0.0140795162253224
"NOBUY",0.0130011779181711
"NOBUY",0.0180881205591094
"NOBUY",0.0129066682650294
"NOBUY",0.012220801912317
"NOBUY",0.0292484698765979
"NOBUY",0.0136304962319206
"NOBUY",0.0862400283868743
"NOBUY",0.0300073836359695
"NOBUY",0.012220801912317
"NOBUY",0.112700152421214
"NOBUY",0.012220801912317
"NOBUY",0.0255264808754675
"NOBUY",0.0129066682650294
"NOBUY",0.012220801912317
"NOBUY",0.0142020505928621
"NOBUY",0.0181045493140225
"NOBUY",0.012220801912317
"NOBUY",0.0373451916831568
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.0130222885292737
"NOBUY",0.0159516891666437
"NOBUY",0.012250792427129
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.0125309150073408
"NOBUY",0.0122688463486383
"NOBUY",0.012220801912317
"NOBUY",0.0159556586545941
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.0122547813770181
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.014596331740921
"NOBUY",0.0345000464599683
"NOBUY",0.0232212556633831
"NOBUY",0.0382928688107264
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.0223826643202217
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.0277348985693661
"NOBUY",0.012220801912317
"NOBUY",0.0218074087830805
"NOBUY",0.0139023798274231
"NOBUY",0.012220801912317
"NOBUY",0.0869416119734666
"NOBUY",0.0123457232796822
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.0123673833847164
"NOBUY",0.0237208062133987
"NOBUY",0.0357685980079982
"NOBUY",0.012220801912317
"NOBUY",0.0161984067221969
"NOBUY",0.028497940702252
"NOBUY",0.012220801912317
"NOBUY",0.0570135389698078
"NOBUY",0.012220801912317
"NOBUY",0.0143943257492423
"NOBUY",0.0123489084683307
"NOBUY",0.012220801912317
"NOBUY",0.0233564242924526
"NOBUY",0.012220801912317
"NOBUY",0.0129066682650294
"NOBUY",0.0137448095771772
"NOBUY",0.0366377400724186
"NOBUY",0.012220801912317
"NOBUY",0.0124509905846756
"NOBUY",0.012220801912317
"NOBUY",0.0125069703359396
"BUY",0.109747449045646
"NOBUY",0.012220801912317
"NOBUY",0.0150867114701018
"NOBUY",0.0226394503389599
"NOBUY",0.0123377058836882
"NOBUY",0.0292538540030927
"NOBUY",0.0129066682650294
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.0170923761877909
"NOBUY",0.124695300488864
"NOBUY",0.01691910038472
"NOBUY",0.012428392727813
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.0377775577766822
"NOBUY",0.0136304962319206
"NOBUY",0.0218504982913288
"NOBUY",0.012220801912317
"NOBUY",0.0140962460356254
"NOBUY",0.0123303548116562
"NOBUY",0.012220801912317
"NOBUY",0.0612726912919774
"NOBUY",0.0123122610671383
"NOBUY",0.123240970040289
"NOBUY",0.0288239035681419
"NOBUY",0.0131439939646204
"NOBUY",0.255201954820105
"NOBUY",0.0127703784754879
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.0166383785049059
"NOBUY",0.012220801912317
"BUY",0.0260103798835717
"NOBUY",0.0136304962319206
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.0136304962319206
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.0204922138099277
"NOBUY",0.012220801912317
"NOBUY",0.0122976338753984
"NOBUY",0.103157555925582
"NOBUY",0.012220801912317
"NOBUY",0.0240699943492561
"NOBUY",0.0129066682650294
"BUY",0.0427899432402008
"NOBUY",0.012220801912317
"NOBUY",0.0197673870758049
"NOBUY",0.0137501462842141
"NOBUY",0.0288797607967774
"NOBUY",0.0133438459416813
"NOBUY",0.012220801912317
"NOBUY",0.0136559066675558
"NOBUY",0.0212340576431264
"NOBUY",0.0191119869761788
"NOBUY",0.012220801912317
"NOBUY",0.0310263216927208
"NOBUY",0.0294601611264851
"NOBUY",0.0252142703963337
"NOBUY",0.0299443115444103
"NOBUY",0.0147124929214531
"NOBUY",0.0154578771018554
"NOBUY",0.012220801912317
"NOBUY",0.012434506398809
"NOBUY",0.0317963904050241
"NOBUY",0.014300306808201
"NOBUY",0.0245501961597634
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.0123227947324293
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.0129066682650294
"NOBUY",0.012220801912317
"NOBUY",0.013233952614729
"NOBUY",0.0129464852336676
"NOBUY",0.0126057549028599
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.0241396380155777
"NOBUY",0.0129584206373499
"NOBUY",0.026034613956346
"NOBUY",0.012220801912317
"NOBUY",0.0136304962319206
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.0217473098752646
"NOBUY",0.0219379745980804
"NOBUY",0.012220801912317
"NOBUY",0.014220645001594
"NOBUY",0.0129066682650294
"NOBUY",0.0127630632010945
"NOBUY",0.0129066682650294
"NOBUY",0.0129066682650294
"NOBUY",0.0137814456256862
"NOBUY",0.012220801912317
"NOBUY",0.0154953856388354
"NOBUY",0.0129066682650294
"NOBUY",0.0150867114701018
"NOBUY",0.0129066682650294
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.0129066682650294
"NOBUY",0.0131439939646204
"NOBUY",0.0122658960023806
"NOBUY",0.0299340036960803
"NOBUY",0.0132259268699571
"NOBUY",0.012220801912317
"NOBUY",0.0140769208144408
"NOBUY",0.012220801912317
"NOBUY",0.0246042674894536
"NOBUY",0.0133292131578444
"NOBUY",0.012220801912317
"NOBUY",0.0156301444183473
"NOBUY",0.0132409910644187
"NOBUY",0.012220801912317
"NOBUY",0.0376895646979458
"NOBUY",0.126162204725731
"NOBUY",0.0141218090509325
"NOBUY",0.012220801912317
"NOBUY",0.0243318897861038
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.017610998475897
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.0136304962319206
"NOBUY",0.012220801912317
"NOBUY",0.0146909918619652
"NOBUY",0.0126505229801564
"NOBUY",0.01400220212727
"NOBUY",0.0123664047125635
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.027021039871525
"NOBUY",0.012220801912317
"NOBUY",0.0318512032953081
"NOBUY",0.0213467281674549
"NOBUY",0.0185064798389759
"NOBUY",0.012220801912317
"NOBUY",0.105660327668397
"NOBUY",0.012220801912317
"NOBUY",0.0123634893978056
"NOBUY",0.0129066682650294
"NOBUY",0.03527317911762
"NOBUY",0.0129066682650294
"NOBUY",0.120042630391209
"NOBUY",0.017103642270276
"NOBUY",0.012220801912317
"NOBUY",0.181834945727745
"NOBUY",0.012220801912317
"NOBUY",0.0128607832601452
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.0129066682650294
"NOBUY",0.0136304962319206
"NOBUY",0.0181045493140225
"NOBUY",0.012220801912317
"NOBUY",0.0129066682650294
"NOBUY",0.0123290789544899
"NOBUY",0.0143943257492423
"NOBUY",0.0535420952396066
"NOBUY",0.0130342449084186
"NOBUY",0.0143943257492423
"NOBUY",0.0138616970304043
"NOBUY",0.012220801912317
"NOBUY",0.0129066682650294
"BUY",0.0233964457524148
"NOBUY",0.0318669916877898
"NOBUY",0.0123013984830912
"NOBUY",0.012961235353705
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.0129066682650294
"NOBUY",0.0332843578426275
"NOBUY",0.0124107592970278
"NOBUY",0.0126869747407239
"NOBUY",0.0129066682650294
"NOBUY",0.0123257081392994
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.254793291934994
"NOBUY",0.0129066682650294
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.0141507312869217
"NOBUY",0.0130477275470109
"NOBUY",0.0129066682650294
"NOBUY",0.0124147818935698
"NOBUY",0.014038388631225
"NOBUY",0.0438678401029614
"NOBUY",0.0216100927929365
"NOBUY",0.012220801912317
"NOBUY",0.0128625536985796
"NOBUY",0.0126460411671155
"NOBUY",0.012220801912317
"NOBUY",0.0209910840106449
"NOBUY",0.0407477899692134
"NOBUY",0.012220801912317
"NOBUY",0.0126944019313215
"NOBUY",0.494779057691128
"NOBUY",0.0553314184563648
"NOBUY",0.0130795091873352
"NOBUY",0.0123002627922439
"NOBUY",0.012293193122632
"NOBUY",0.012220801912317
"NOBUY",0.0136304962319206
"NOBUY",0.193198190441363
"NOBUY",0.014808331619038
"NOBUY",0.032591943971435
"NOBUY",0.0155240476245007
"NOBUY",0.0151216950472826
"NOBUY",0.0138686542316003
"NOBUY",0.0133392900044712
"NOBUY",0.012220801912317
"NOBUY",0.0146418646793481
"NOBUY",0.012220801912317
"NOBUY",0.0134630786683412
"NOBUY",0.0299443115444103
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.0821679184808684
"NOBUY",0.0213720191670455
"NOBUY",0.012220801912317
"NOBUY",0.0129407154042741
"NOBUY",0.0334738015814506
"NOBUY",0.0166319390561214
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.0132163268310357
"NOBUY",0.012220801912317
"NOBUY",0.0305795797615966
"BUY",0.326830874521282
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.0133710119724147
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.0150049870876897
"NOBUY",0.0219629499212481
"NOBUY",0.012220801912317
"NOBUY",0.0122711679895118
"NOBUY",0.012220801912317
"NOBUY",0.0129066682650294
"NOBUY",0.187454639423097
"NOBUY",0.012220801912317
"NOBUY",0.0274027916921831
"NOBUY",0.0319481796378794
"NOBUY",0.0129066682650294
"NOBUY",0.120005062683715
"NOBUY",0.0136304962319206
"NOBUY",0.0136304962319206
"NOBUY",0.0132219445980312
"NOBUY",0.0133716961431685
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.0657147893379325
"NOBUY",0.0150694956353097
"NOBUY",0.012220801912317
"NOBUY",0.0129066682650294
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.0129066682650294
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.0236403238180299
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.0317963904050241
"NOBUY",0.0383798622752964
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.0136304962319206
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.0143943257492423
"NOBUY",0.0185622512570412
"NOBUY",0.012220801912317
"NOBUY",0.0237596166625268
"NOBUY",0.0155604925072203
"NOBUY",0.012220801912317
"NOBUY",0.0136304962319206
"NOBUY",0.0129066682650294
"NOBUY",0.0143943257492423
"NOBUY",0.0142395324638285
"NOBUY",0.012220801912317
"NOBUY",0.0156931340800902
"NOBUY",0.0140387465101036
"NOBUY",0.0148948456263234
"NOBUY",0.0570135389698078
"BUY",0.0152002993364485
"NOBUY",0.012220801912317
"NOBUY",0.0131613666945066
"NOBUY",0.0152002993364485
"NOBUY",0.01405142973429
"NOBUY",0.012220801912317
"NOBUY",0.0365003926703163
"NOBUY",0.0124732284691159
"NOBUY",0.012220801912317
"NOBUY",0.0129066682650294
"NOBUY",0.012220801912317
"NOBUY",0.0570135389698078
"NOBUY",0.012220801912317
"NOBUY",0.0836802071943222
"NOBUY",0.0453577657739368
"NOBUY",0.0133485080609881
"NOBUY",0.0153084212446647
"NOBUY",0.012220801912317
"NOBUY",0.0129066682650294
"NOBUY",0.0127884059263538
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.0340506398183263
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.0439562996284738
"NOBUY",0.152486585519373
"NOBUY",0.0567853262266407
"NOBUY",0.0178027572584509
"NOBUY",0.0129441696617225
"NOBUY",0.0182950643823021
"NOBUY",0.0129030883967589
"NOBUY",0.0260032340563945
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.0146644712394365
"NOBUY",0.012220801912317
"NOBUY",0.0608209597647207
"NOBUY",0.0182931571405416
"NOBUY",0.014718010483461
"NOBUY",0.012220801912317
"NOBUY",0.0122752041103359
"NOBUY",0.012220801912317
"NOBUY",0.102105911885503
"NOBUY",0.0287246243323415
"NOBUY",0.0161729238417424
"NOBUY",0.0122849080938321
"NOBUY",0.0129066682650294
"NOBUY",0.014799479883699
"NOBUY",0.0207125521234654
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.019206478319957
"NOBUY",0.0139104673254428
"NOBUY",0.012220801912317
"NOBUY",0.0132068567715317
"NOBUY",0.0160352881450232
"NOBUY",0.012220801912317
"NOBUY",0.0123219685501362
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.0333294654774813
"NOBUY",0.0154622400814696
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.0129066682650294
"NOBUY",0.0276847437758206
"NOBUY",0.0131468580867049
"NOBUY",0.012220801912317
"NOBUY",0.0224509991397416
"NOBUY",0.012220801912317
"NOBUY",0.0143943257492423
"NOBUY",0.012220801912317
"NOBUY",0.107084627079582
"NOBUY",0.0129066682650294
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.013383555563673
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.01262117967752
"NOBUY",0.0163180455123806
"NOBUY",0.012220801912317
"NOBUY",0.0141337452388881
"NOBUY",0.012220801912317
"NOBUY",0.0129780889882025
"NOBUY",0.0208469720951079
"NOBUY",0.012220801912317
"NOBUY",0.023182741331023
"NOBUY",0.0218032610300397
"NOBUY",0.0776500814877454
"NOBUY",0.0136304962319206
"NOBUY",0.168597128321265
"NOBUY",0.012220801912317
"NOBUY",0.0142880692845099
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.0132287589863481
"NOBUY",0.0158768992207893
"NOBUY",0.0129066682650294
"NOBUY",0.0166913196001536
"BUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.0124569042803856
"NOBUY",0.01548076508016
"NOBUY",0.012220801912317
"NOBUY",0.0505901020889569
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.0136304962319206
"NOBUY",0.0333294654774813
"NOBUY",0.0125513042983399
"NOBUY",0.0272147370702267
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.0210732408253089
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.0170711899758165
"NOBUY",0.0157033905840616
"NOBUY",0.012220801912317
"NOBUY",0.012220801912317
"NOBUY",0.0234447773240728
"NOBUY",0.03619100115732
"NOBUY",0.0176350533021917
"NOBUY",0.012220801912317
"NOBUY",0.0130839628839949
"NOBUY",0.0231868633929982
"NOBUY",0.0157247451443893
